id,CI
"[9019865, 453884722, 221227403, 221227404]",0.6785194174757281
"[453635649, 766072322, 766072323, 689884689, 468354001, 722659602, 722659601]",0.7123704663212436
97644082,0.4541666666666666
697547875,0.3763888888888889
"[156763625, 32007706]",0.6003125
"[159520451, 159520510]",0.7300000000000001
"[185120448, 183769823]",0.3816901408450704
"[153751418, 185363430]",0.4021551724137931
159520349,0.5515213815789475
"[690627781, 851497545, 837411085, 837411086, 864967867, 898257020]",0.6139050387596898
"[356814121, 154579578, 154579594]",0.5568877551020408
"[589699587, 589699586, 185077923]",0.4616666666666667
"[430635681, 359405852]",0.8227168949771689
"[750669465, 675580125]",0.5514814814814815
"[121040716, 121040701, 121040718]",0.3628472222222222
179101355,0.3182017543859649
150571824,0.541628873771731
"[54521846, 154400229, 207746974]",0.2302325581395349
"[155900665, 856200925, 856200926]",0.5433978873239437
"[151682730, 230335372]",0.584875
25803992,0.6178571428571428
"[258200369, 454151813]",0.778021978021978
"[210955652, 210955670]",0.5641666666666667
"[201886114, 626568269, 626568270]",0.633030303030303
"[191625393, 174466202, 174466201]",0.4473684210526315
623248931,0.3502717391304347
"[456381849, 237444754, 31020525]",0.3302083333333333
89413966,0.4845379146919431
853567547,0.6087499999999999
221177312,0.4098684210526315
"[463801028, 25707446, 824816487]",0.5852233676975945
157787693,0.2173267326732673
"[626591138, 591201934, 624346615, 624346616, 626591134]",0.4054773082942097
"[701773792, 156261345, 752288394, 701773791]",0.4434090909090909
140794357,0.1569444444444444
"[156970488, 19737204, 829639198]",0.6426470588235295
185077906,0.5655172413793103
154400184,0.5490168539325843
"[226850731, 226850732, 226850733]",0.6493055555555556
"[159378397, 168411125, 25743714, 626569245]",0.798095238095238
"[119067864, 119056004]",0.0977272727272727
"[636746576, 636746577, 97097218]",0.3046875
"[28504210, 210884223]",0.5568181818181819
"[708543968, 707477897, 621115726, 721718575, 721718576, 621115727, 708543967]",0.3499999999999999
808017409,0.5131278538812786
"[673312000, 696059946, 668245067, 668245068]",0.7524305555555555
752142070,0.5967261904761905
"[156763648, 156763624, 156763619]",0.2653846153846154
365443408,0.5716145833333333
300803471,0.7458333333333332
"[96322875, 96322877]",0.4283333333333334
"[102485738, 717867659, 830801735]",0.4657407407407407
"[668245068, 300803461]",0.6303571428571428
199388264,0.6083333333333333
708687697,0.719940476190476
159520370,0.5265306122448979
681780857,0.4825892857142856
230335356,0.619047619047619
199581730,0.4875
"[662277570, 169343046, 169343047, 872380845, 666811694, 123072500, 753186424]",0.5339468302658487
186663679,0.39921875
"[96065616, 96065612, 222370327]",0.6005952380952382
"[89422229, 895446598]",0.4363171355498721
"[626338945, 626338948, 230335365, 141208549, 207797202, 155607295]",0.6154411764705883
852572469,0.4128676470588235
450149632,0.7008333333333334
636806016,0.5685213414634146
199907392,0.1203703703703703
300803454,0.3686274509803922
"[175803653, 348428069, 348428070, 156725005, 162365391, 707992601]",0.5124401913875598
201865860,0.3829710144927536
859521011,0.6607692307692308
"[32012832, 461223265, 461223266, 32012804, 39953660, 39953661]",0.7443037974683545
"[119458099, 398751539, 627097484]",0.2899999999999999
30045723,0.2454545454545454
882282247,0.7340277777777778
"[825786433, 820373193]",0.5214285714285714
"[156691289, 156691273]",0.8208333333333333
636806015,0.4734090909090909
"[300803488, 824816471]",0.5982758620689655
185108525,0.6673076923076923
"[121040709, 121040711, 696058998, 722139674, 121040698]",0.7183760683760685
"[185120448, 837410989, 837410990]",0.4367424242424242
750025380,0.6712765957446809
"[54521849, 154400226, 844973021]",0.2557777777777777
"[892910872, 153265346, 153265318, 153265330, 153265336, 892910873, 837929403]",0.55
"[25715394, 32041604, 32041602]",0.5357142857142857
833551347,0.6615573770491803
322197501,0.3956204379562044
"[627719808, 858401271, 627719807]",0.3542735042735042
"[57379672, 438261669, 57379654]",0.3001700680272109
"[864020580, 124884908, 864020581]",0.588
859157797,0.3709821428571428
"[121039480, 789771678]",0.6976190476190476
"[324162409, 155339881, 322305579, 155339864, 877741882, 877741883, 877741884]",0.5028985507246376
"[158695223, 157190165, 160519031]",0.3920212765957447
"[258205351, 152842313, 152842318, 199147511, 199147513]",0.6022500000000001
686071635,0.3869047619047618
"[41912729, 859635458]",0.4217948717948718
"[105219458, 29791134, 153751430]",0.8098502304147466
183832910,0.1919642857142856
"[892900728, 211040194, 211040213, 892900727]",0.5547619047619048
"[200337564, 624609062, 624609063]",0.3798076923076923
157059859,0.8125
300825134,0.4657608695652175
"[443159425, 443159458, 443159439]",0.3078125
23351614,0.5301498127340825
"[859521012, 154774068, 859521014]",0.7083333333333334
185073869,0.650576923076923
230335369,0.4863636363636364
"[844973008, 119057892, 224398984, 844973007]",0.6101495726495728
"[461209958, 116587030]",0.7547008547008546
820384762,0.5695388349514563
153751418,0.412704918032787
"[149382065, 754601203, 754601204]",0.7133578431372549
"[210955651, 210955672, 210955654, 710616501, 710616502, 156785368, 210955677]",0.2327586206896551
"[833551345, 154400179, 236686780, 236686782]",0.7775000000000001
"[121040713, 121040699, 121040718]",0.2953947368421052
876437783,0.0969696969696969
693449409,0.7578125
"[150283744, 827876993, 830066292]",0.5497222222222222
155900640,0.7774038461538461
"[309909081, 816193076, 308897735]",0.5712499999999999
"[55418089, 154400229, 25649015]",0.3704119850187265
"[658638031, 28152580, 25803983, 628476447]",0.4073170731707317
705020370,0.2983333333333333
450240193,0.3999999999999999
"[210955643, 300803494]",0.638425925925926
853303640,0.2533333333333333
301233044,0.6047794117647058
734629244,0.6008333333333333
"[450149635, 823665355]",0.5523584905660378
"[624319905, 153265239]",0.5385135135135134
156723977,0.6143518518518519
"[824816486, 462496716, 32039980, 462496717, 463801018]",0.6489898989898989
387429867,0.119047619047619
462463542,0.7236895161290321
"[586156200, 183837426, 789771675]",0.7365259740259741
"[94500017, 94500014, 152028367]",0.4684210526315789
"[830004053, 119087101]",0.5225490196078432
"[673312000, 668245070]",0.921875
178872792,0.6765625
300835629,0.6695652173913043
"[199388264, 140487200, 140487199]",0.6275641025641027
"[140487201, 140487203, 140487198]",0.5321180555555556
"[708689664, 708689663]",0.7246428571428573
859635458,0.4288461538461537
"[872049426, 872049427, 338591870]",0.4028846153846154
9019480,0.6431818181818181
"[162176131, 162176133]",0.615625
"[96159223, 89014641, 894852567, 894852568, 626548793, 626548794]",0.5193612774451097
"[300813736, 482209830]",0.6479166666666666
"[24681028, 24790118]",0.7117597292724198
"[155900780, 81910570, 186663684]",0.3759868421052632
"[198975473, 198975476, 198975437]",0.6325980392156864
"[630470341, 630470342, 630417961, 630417962, 875056696, 96065613, 712282833, 96065622, 96065623, 96065624, 875056697]",0.4291666666666666
"[750996768, 300803511]",0.6930555555555555
"[151682730, 124809675]",0.43671875
168739146,0.2229166666666666
"[159520356, 159520575]",0.7177083333333333
141458237,0.1441666666666666
119458098,0.5940740740740741
"[830066280, 830066281, 531946779, 885730654]",0.6015845070422535
"[210955648, 210955667]",0.6255208333333333
"[844325268, 754166747, 754166740, 844325267]",0.3110119047619047
"[623777634, 622662387, 877802964, 708171765]",0.747138047138047
"[626537369, 199907435, 199907391]",0.2575
"[708687696, 708687694, 430635684, 430635686]",0.7140202702702704
710616498,0.6153846153846154
"[352097849, 138949586]",0.7531250000000002
"[359405857, 437754854]",0.5576388888888889
"[185059756, 885428068, 885428069]",0.6095833333333333
837410990,0.3379310344827586
"[820384749, 98608717, 820384750]",0.4701086956521739
628706562,0.3045454545454545
"[872821834, 872821835, 121039478, 55800502, 185073887]",0.26953125
25044852,0.5926470588235294
"[624950329, 159520491]",0.8239919354838708
"[459492913, 786133405, 825786398, 825786399]",0.6277777777777778
155607306,0.421875
"[820340552, 459551209, 820345538, 153225678]",0.7204545454545455
"[179101355, 179101350]",0.296
"[28504210, 28504205]",0.6632051282051282
"[24678689, 314425381, 223847141, 835519383]",0.6546296296296296
"[150557346, 684512039, 684501849, 236686779, 236686781]",0.6722115384615385
178872897,0.6769736842105263
390950022,0.6931818181818182
750995805,0.1058333333333333
"[630110253, 630110252, 830066237]",0.6666424418604651
"[25715392, 32041248, 32041802]",0.7065656565656566
25701384,0.6836538461538461
156591165,0.7440104166666668
185059756,0.6144984326018809
"[675171993, 675171994]",0.3611111111111111
"[159384162, 25978875]",0.2833333333333333
369892577,0.6838942307692305
18809916,0.5459999999999999
"[636746576, 637054060, 637054061]",0.2606481481481481
"[481757225, 481757226, 481757227, 481757228, 481757229, 481757230, 481757231, 481757233, 175807250]",0.5371212121212122
"[707477896, 718984620, 718984621, 116690234, 718997556, 718997557, 718997558, 715591227, 718997562, 718997563, 715591228, 116690237]",0.3536666666666667
864020581,0.5143749999999999
"[859157796, 859157797, 675659286]",0.3441489361702128
121039480,0.4204861111111111
"[844325252, 852598410, 234759223, 844325246, 857481535]",0.2961474036850921
"[159418739, 159418731]",0.585641891891892
839883831,0.5374517374517374
859171325,0.6598684210526317
157801906,0.5931089743589744
300835628,0.7729166666666667
753924438,0.5839912280701754
"[152022338, 43559600, 845658289, 152022324, 152022328]",0.4923076923076923
210884352,0.325
390787778,0.6041053921568628
"[155900640, 177437026, 177437029]",0.7093354430379748
"[53573251, 53573255, 156591183, 53573242, 55455290]",0.4849643221202854
"[150571824, 336749856]",0.3924731182795699
"[844973011, 844973012, 185073910, 185073918]",0.2195906432748537
"[150571866, 210884236]",0.6373563218390805
"[830801752, 823316811, 628476445]",0.3633333333333333
"[62231786, 236713734]",0.7791666666666668
"[10266636, 28504374]",0.7083333333333335
"[119026754, 154928972, 154928975, 119026750, 96332223]",0.26875
"[156763623, 156763632, 178872850, 178872857, 156763645]",0.4919642857142857
"[156365712, 155900618, 155900623]",0.5130555555555557
"[81910603, 27661771]",0.6048684210526316
168739135,0.5746621621621621
232314361,0.5715555555555556
"[89413974, 89413971, 89413966]",0.6012820512820513
210955645,0.5747282608695652
"[624319904, 153265249, 153265282]",0.2674999999999999
151682726,0.5276785714285714
157690719,0.5687500000000002
199388271,0.5666666666666667
"[140664384, 625005624, 625005623]",0.9705828779599268
835519346,0.5700757575757576
156763633,0.5145000000000001
"[824816488, 763159027]",0.7812500000000001
"[32024560, 156924971, 27828883]",0.6101190476190476
859521012,0.5633445945945946
725238019,0.6206521739130435
30046637,0.425
162173594,0.7334134615384614
"[272531304, 453635649]",0.7953846153846154
"[175282321, 175282324, 81910585]",0.7331521739130435
"[198975457, 198975436, 198975477]",0.4559782608695653
121204010,0.2557077625570776
156815149,0.503125
230335354,0.4646464646464646
"[32024896, 230335364]",0.6681451612903225
"[121040714, 840107556, 121040702]",0.6694444444444445
33083183,0.5125
"[626568272, 118600637, 626568271]",0.1701754385964912
300803492,0.7706597222222222
"[157801906, 837411156, 837411157, 837411158]",0.7213541666666666
"[753924448, 694591650, 753924447]",0.5282608695652173
"[627684168, 139059211, 97549477]",0.2479166666666666
"[623294152, 697975602, 207659139]",0.455787037037037
"[657769128, 155339859]",0.2519230769230769
626358508,0.009375
236051659,0.7483585858585858
"[658649764, 162175623, 138949585, 23610163, 157690710, 783729790, 162665311]",0.578395061728395
"[457160973, 457160974]",0.6517857142857144
"[824116549, 824116550, 824750039]",0.6065789473684211
"[152022339, 155339885, 29792294]",0.2239583333333333
140484017,0.6555555555555556
630482750,0.8347222222222223
"[101896561, 627971126, 627971127]",0.4964912280701754
"[691120125, 300803495]",0.6509615384615385
359405848,0.7807692307692308
"[342778012, 480611717, 850744190]",0.5340220385674932
"[223597842, 464032404, 396462958]",0.7416666666666667
"[246135008, 586788385, 586788390, 133318504, 616458293, 680646039, 133318520, 761759514]",0.9353658536585364
"[27661822, 883802364, 81896238]",0.3014705882352941
"[156078873, 361410245, 361410246, 89413935]",0.5698420074349443
623694031,0.4895833333333333
185073892,0.5921296296296297
55814053,0.4327956989247312
"[814758459, 814758461, 814758462]",0.00625
877383141,0.5078125
185073880,0.492948717948718
"[154579556, 154579573, 154579590]",0.529107142857143
"[782214584, 175803677, 156420653, 162625798]",0.6289085545722713
"[295789554, 295789547, 154774046]",0.3583333333333333
710616506,0.7192307692307692
"[183835336, 153751426, 153751413]",0.531
"[119053061, 210657653]",0.77554012345679
"[185077915, 457175916, 457175909]",0.6723214285714286
153265321,0.4244565217391304
338591869,0.4410714285714285
637054060,0.1341666666666666
219602413,0.5566793893129771
709203140,0.4136363636363636
"[242137456, 242137442, 55843147, 242137437]",0.7616336633663368
680482041,0.6229613733905578
156763607,0.471875
159418739,0.6418589743589743
"[210884248, 178872913, 178872803, 82852740]",0.6340517241379311
710616502,0.6
"[237444745, 594040561, 594040564, 456381845, 116846614]",0.79
"[886831800, 410709940]",0.408119658119658
179101350,0.5132575757575758
"[55455289, 527192611, 55455292]",0.6137931034482759
"[159520536, 18813027, 33057205]",0.4347972972972974
224399019,0.4880952380952381
"[210884258, 837411122]",0.4337121212121211
837528084,0.5519736842105264
"[76620931, 185007813, 76620934]",0.4090909090909091
"[667610248, 210643810, 210643820, 156825464]",0.5159999999999999
"[708699235, 835519374, 835519375]",0.3693181818181818
"[211040192, 211040210]",0.5425925925925926
626323544,0.357741935483871
"[186663682, 186663684, 186663679]",0.4611111111111111
"[89413955, 155900747, 606635166]",0.5653070175438597
"[692176408, 849634891, 849634892]",0.5193181818181818
"[153265292, 153265282, 153265260]",0.1953125
156672758,0.7236111111111112
"[124809645, 124809646]",0.3983695652173913
"[594852297, 191960063, 594852295]",0.3913223140495868
"[140827296, 387429890, 140838590]",0.0
185073889,0.4690476190476191
24678686,0.5
"[177961601, 185301806]",0.5988304093567252
"[626323544, 156420651, 626323543]",0.4225
155607250,0.6958333333333332
482404745,0.7478658536585365
"[156763653, 178872845, 178872848, 156763613, 156763615]",0.3949999999999999
155339853,0.4352380952380952
"[626124225, 164138771, 658009238]",0.1923076923076923
300803486,0.472767857142857
157801905,0.5901442307692307
746408865,0.4342592592592592
877383140,0.8059608540925266
"[694591649, 753924436, 807825526, 753924447]",0.8261194029850746
"[154400170, 837410995, 837410996]",0.4638888888888888
626854867,0.661320754716981
"[850033664, 746342550, 850033663]",0.1487179487179487
668245069,0.5986111111111111
199907479,0.8745762711864407
124882304,0.3696428571428571
96322875,0.5674107142857143
"[157777997, 157778005, 691863407]",0.5735294117647058
"[199487471, 199487472, 140477978, 140477981, 140477982]",0.5017857142857142
"[482209833, 321845931, 321845932, 292571830]",0.5206666666666667
"[156810585, 300825124]",0.7233870967741935
441720970,0.15
"[627915666, 627915667, 627915654]",0.088235294117647
168739158,0.5931818181818183
"[82852739, 185073865, 697546482, 710616498, 697546483]",0.5337719298245613
708699230,0.4360294117647059
153265330,0.5170454545454546
"[683323116, 159427494]",0.5871376811594203
"[224399018, 224398998, 224398999]",0.2885714285714286
636746578,0.2281249999999999
"[64680218, 119053066]",0.6898809523809524
155607512,0.2095238095238095
185363427,0.511969557195572
"[121039480, 586156210, 586156206]",0.5565909090909091
140833951,0.3096014492753623
308897733,0.6141304347826088
"[119067425, 119067423]",0.515
154928971,0.375
"[864967866, 864967867]",0.58375
"[98284809, 294955282, 98286828]",0.5306818181818183
"[342774497, 480611723, 25775543, 850744190, 850744191]",0.5075268817204301
139227088,0.3844476744186046
155900775,0.4633928571428572
"[616516674, 616516675, 154230285]",0.4931818181818181
"[856200928, 155900657, 856200927, 156591231]",0.6623397435897436
153751407,0.48125
"[783979137, 783979138, 753924436]",0.4763333333333333
"[864218289, 124874090]",0.7109375
877461369,0.6165816326530612
"[876022688, 876022689, 162213986, 398753678]",0.4681818181818181
"[153714066, 835519413]",0.5922916666666667
"[140392317, 659037014, 140391503]",0.4821969696969697
684512039,0.8048850574712645
"[179101354, 835519372, 32049311]",0.3781249999999999
"[237444850, 90404235, 90404342]",0.6055555555555555
"[830801723, 628514274, 830801715, 628514275]",0.6086805555555556
"[157373208, 157373203, 854958540]",0.3948863636363636
"[32006146, 626569222, 626569223]",0.7859375
186663690,0.563109756097561
174079387,0.828125
89413971,0.6628930817610063
"[824816456, 28504817, 223578187]",0.5872685185185186
"[359405848, 437754853]",0.569047619047619
623712253,0.2126436781609195
96324042,0.5944805194805195
"[156672761, 156672796, 156672798]",0.6505
"[24829592, 302101485, 302101487]",0.4717948717948718
"[30046784, 156970499]",0.6188888888888887
"[140482822, 624993319, 624993320, 624639729, 624639698]",0.6136235955056181
865190916,0.6458333333333334
"[461150848, 461150849, 630872837, 630872838, 885428294, 885428295, 630872843, 630872844, 630872845, 630872846, 885462546, 885462547, 199388244, 709514102]",0.3546703296703296
"[868494484, 157777997, 157777999]",0.633578431372549
"[124809696, 124809673]",0.4913461538461537
150283746,0.675390625
"[178872890, 156723987, 32091490]",0.3035714285714285
"[638092202, 746408865, 746408890, 746408892]",0.5257267441860466
545856365,0.8625
"[627719808, 686071635, 101896557]",0.2487179487179487
199907421,0.2089285714285714
"[185561895, 57379656, 57379664, 57379666, 57379671]",0.3733333333333333
"[845658291, 845658292, 152022341]",0.18671875
"[336745577, 626369732, 199161910]",0.5708333333333333
"[185563490, 766072319]",0.6341463414634146
"[210209904, 210209899, 140830005]",0.0916666666666666
294955283,0.5116666666666666
464032404,0.6171875
"[198801991, 198802009, 150573912, 150573913, 150573914]",0.5681712962962963
"[835519432, 835280913, 198802005]",0.5535000000000001
198975443,0.5033730158730159
"[152443713, 361410243, 361410244, 152443718, 583178759, 152443700, 152443701, 152443708, 33081693, 152443711]",0.6305288461538461
"[479213809, 479213810, 479213811]",0.7375
"[210884217, 185059749]",0.8114583333333334
292576585,0.5958333333333333
675083743,0.3013888888888889
452179357,0.7595505617977529
"[162665314, 666224137, 23609995, 367488693, 367488694, 236824700]",0.5705882352941176
177961597,0.6322115384615384
623694033,0.706896551724138
708699229,0.0875
25620408,0.5107954545454545
"[637054064, 637054065, 99192278]",0.340625
224361394,0.2588235294117647
230328238,0.8166666666666667
"[116690232, 707872569, 707477894, 707477895, 707872567, 718984622, 718984623, 707872568, 707872566, 707954487, 116562936, 715591225, 715591226, 116690238]",0.4811507936507936
586156206,0.5804577464788733
"[746408856, 713034421, 713034422]",0.6103448275862068
"[175282281, 174185881, 223847149, 124882302]",0.7321691176470588
"[32008732, 159520349]",0.5632462686567163
454151813,0.8229166666666666
"[121204005, 534813902, 534813903, 615458385, 615458387, 271733179]",0.4961240310077519
692176408,0.5847826086956524
"[47266809, 53861461, 224398990]",0.6583333333333333
177961596,0.9128571428571428
"[90552936, 456523756]",0.4259615384615384
695577166,0.6228896103896103
210955646,0.6142857142857144
"[33069592, 33069606]",0.5287037037037037
624346614,0.2137820512820512
230331273,0.1881944444444444
594852297,0.6118421052631579
156985386,0.6791666666666666
"[156763633, 868494481, 868494482]",0.5111111111111111
"[463835552, 257285985, 463835554, 463835553, 463835555, 169343045, 169343053, 463835549, 463835550, 463835551]",0.7858333333333333
"[168739076, 168739077]",0.6377717391304347
"[896928674, 94848261, 623240294, 623240295, 94862874, 377358389, 623292186, 623292187]",0.615877192982456
615458387,0.3333333333333333
"[816728782, 154579556, 356814125, 356814124]",0.5191935483870969
825786363,0.7131578947368422
"[28495205, 28495494, 28495307, 28495532, 150571887, 28495536, 28495504, 28495284, 28495291, 28495420, 28495261]",0.6661111111111112
"[464688530, 627055036, 627055037, 835519381]",0.6758928571428572
783979138,0.4048701298701299
216669175,0.1083333333333333
"[779463305, 869032702, 869032703]",0.0466666666666666
783654254,0.1261904761904762
"[652231040, 652231042, 140833951]",0.6275
443159503,0.3675
"[626317848, 199161913, 626317849]",0.3204545454545455
"[156763617, 156763610, 156763628]",0.16875
"[140834689, 210209904, 623712250, 623975294, 623975295]",0.1027777777777777
"[294955283, 820384763]",0.7343253968253969
89199054,0.3607142857142856
"[25047818, 854958542]",0.62875
829639193,0.6777777777777777
159427494,0.5160714285714286
361410243,0.25625
627062654,0.8479166666666668
153225687,0.6175438596491227
"[680475729, 730920874, 730920873, 707628055]",0.4138888888888889
627915654,0.1972222222222222
"[751483178, 24829068]",0.6959415584415585
156763642,0.461328125
"[26732625, 630110250, 630110251]",0.6293956043956043
867589650,0.6361111111111111
25706653,0.6047169811320754
175803652,0.3416666666666667
"[139059208, 628487308, 877367760]",0.1772727272727272
"[82852747, 178872781, 178872787]",0.5607142857142856
"[430635682, 359405851, 359405854]",0.6891203703703703
"[747482513, 783831533, 783831534, 783831537]",0.7615384615384614
675659286,0.3404761904761904
835519345,0.5560483870967743
"[723979141, 688567014]",0.7984848484848485
462260865,0.5533163265306121
119087116,0.535
201815121,0.5233333333333333
"[545853776, 545853787]",0.7482142857142857
"[616498160, 616479191, 616479192]",0.4466346153846154
864967867,0.523125
462048180,0.85625
617570500,0.4284552845528455
"[207441216, 207371328, 877464761, 877464760, 877461369, 207441213, 207441215]",0.584765625
450149635,0.6990196078431372
156810570,0.4
"[119067864, 199907449, 199907432]",0.4644230769230769
"[199907450, 96330132, 96330138]",0.2447368421052631
"[28504954, 28504951]",0.6069444444444444
"[690104616, 684178121, 684178127]",0.4800480769230769
"[156763860, 183832765, 156763854]",0.4181818181818182
"[456787033, 28503783]",0.7592592592592593
859536292,0.3439393939393939
"[79944900, 237444815]",0.2829545454545455
156261345,0.5474137931034483
"[198802000, 156970497]",0.2125
159427510,0.4142857142857142
"[589699584, 589699585, 179045803]",0.4978365384615383
153225684,0.7528846153846154
"[624346616, 830066337]",0.3446721311475409
"[877383140, 864243453]",0.5520089285714286
531946783,0.5379310344827586
"[659037012, 706274301]",0.45625
"[830066323, 830066324, 830066317]",0.5797297297297297
"[623975292, 657769692, 623975293]",0.1988888888888889
"[32511185, 32511187]",0.3579545454545454
97538554,0.559765625
"[230335355, 616844009, 616844010, 258891483]",0.6106194690265488
"[753169753, 300803473, 300803465]",0.6039473684210526
300803512,0.5513888888888889
659312600,0.6215361445783133
638092202,0.6079887218045112
152017899,0.9138888888888888
155339883,0.196875
"[248786541, 546023150]",0.3131578947368421
"[300803505, 33069698]",0.6835000000000001
"[124812305, 124812307, 124812308]",0.4267857142857142
"[624639720, 624639728, 624639731, 624639735, 624639736, 624639706, 624639709]",0.564102564102564
"[156763625, 156763614]",0.6437499999999999
"[32081168, 32081181, 32081182]",0.5816666666666668
159427505,0.6462962962962964
675083751,0.05
"[876006184, 847932521, 847932520]",0.54375
"[8673756, 113514045]",0.8505208333333334
"[176762414, 176762382, 176762415, 176762386, 176762397]",0.4053879310344827
"[853617595, 853617596, 89387807]",0.2553763440860215
"[140886035, 140886051, 675083743]",0.2630208333333333
"[28495568, 156815124]",0.275
"[178872858, 156763650]",0.556062874251497
"[876124864, 830066237, 830066238]",0.7309840425531916
"[159384168, 159384169]",0.4444444444444444
178872781,0.5223214285714286
"[140675204, 621379334, 621379335]",0.2708333333333333
"[430635688, 359405853]",0.7003623188405798
"[119067424, 119067422]",0.3944444444444444
32049311,0.58875
"[210955674, 210955675, 210955646]",0.6284090909090909
98438563,0.5541666666666667
320273821,0.3903846153846154
210736407,0.4363636363636363
236051656,0.529094827586207
185077898,0.7011363636363637
141305101,0.3777777777777777
90578778,0.3883333333333333
675083749,0.4407103825136611
"[148698090, 119087196]",0.7462962962962962
626854874,0.6700892857142858
32013423,0.7861111111111111
459784945,0.5616379310344827
"[246109257, 623966476]",0.4398148148148149
309100308,0.7787735849056604
"[44172088, 141600416]",0.6591666666666667
"[207371376, 683031578, 207371372, 207371375]",0.5814935064935066
"[210294500, 25744942]",0.6276041666666667
"[617570499, 617570494, 185077959]",0.6445876288659793
"[622540258, 98894727, 622273420, 622273421, 622256111, 622256112]",0.2739436619718309
157373199,0.3645833333333333
"[156265546, 153714074, 643714181]",0.4749999999999999
"[185301800, 623694033, 623694035]",0.3622023809523809
"[154579520, 154579528, 637093289, 637093290, 29977042]",0.3125
140396500,0.3945454545454545
"[457212522, 156810596]",0.6859375
682601699,0.675
39953661,0.8600225225225225
"[119057904, 119057897]",0.7559006211180124
"[28495264, 456933092, 28495493, 456787046, 28495176, 28495177, 28495500, 28495533, 150571888, 150571890, 28495289, 28495262]",0.4047743055555555
54533958,0.5578969594594594
342772453,0.753125
198802004,0.6111111111111112
"[697547880, 697547874]",0.8285714285714286
185007810,0.3347222222222222
185077907,0.37109375
589699584,0.3374999999999999
"[141208545, 207797195, 155607288, 155607258, 626338940, 626338943]",0.4267857142857143
"[628514272, 628514273, 876006182]",0.650390625
32007942,0.4674999999999999
"[840238615, 380834159, 380834167, 695555672, 840238617, 840238618]",0.4304597701149425
210209903,0.2694444444444444
198975428,0.3978260869565218
"[836466756, 836466757, 709106855, 368893148, 368893151]",0.3644444444444443
"[876524912, 886884858]",0.5511396011396011
"[737462232, 156829759]",0.5398148148148147
156672769,0.5792682926829268
"[624289248, 708713313, 675188086, 624639734, 624347162, 624347166]",0.6360714285714286
"[121203144, 152856739]",0.5216666666666667
"[622926467, 675580123, 622926468, 750996767]",0.5144927536231885
874487028,0.4647435897435897
28519087,0.5296296296296296
"[622662384, 140395064, 657769127]",0.4855769230769231
"[845658290, 623712249, 623712250]",0.18
156763625,0.5585714285714286
"[876391535, 835519348, 835519349, 835519355, 835519356]",0.4563432835820895
159427496,0.5679328621908127
623712248,0.4916666666666667
150283741,0.3805555555555556
"[201886109, 201886118, 626568263]",0.4870523415977961
"[160636728, 636737669, 451059783]",0.044047619047619
140880576,0.4726190476190477
746408856,0.6833333333333332
"[459784945, 836466789]",0.6326642335766424
"[845658289, 845658290, 140834687]",0.5503289473684209
846320597,0.4035714285714286
"[482209831, 459551208, 820373195, 820373196, 820373197, 820373198, 825786415]",0.7324186991869919
103929007,0.2412037037037036
"[25047032, 824116558]",0.53125
708699234,0.4947368421052632
872821831,0.725
"[300803465, 824816469]",0.4479166666666667
"[176762388, 176762391, 28408824, 28408827, 23610078]",0.6568627450980392
"[675083744, 140838571, 140838573]",0.1798076923076923
"[486482424, 168770970, 859200757, 486482423]",0.5544270833333333
198975515,0.6333333333333333
"[156767811, 156767819, 156771533]",0.6699074074074075
"[197485914, 99178324, 99178341]",0.4447368421052631
"[151111584, 624319905, 153265266]",0.3934210526315789
236713721,0.2458333333333333
140675216,0.35625
"[32097768, 32097505, 32097750]",0.5970744680851063
"[801870017, 688829475, 801870019, 545856357, 545856360, 545856361, 548596937, 721958065, 548596916, 526493214]",0.6816860465116279
155065806,0.4564814814814815
156672780,0.5651685393258428
"[53573257, 854156573, 53573239]",0.3408602150537634
"[201815121, 626531531]",0.4111111111111111
"[90576660, 456381831]",0.4273809523809523
"[545853776, 526493218, 545853779]",0.6229166666666667
"[837929424, 837929425, 443159450]",0.3796428571428571
725238018,0.4971590909090908
185077959,0.811931818181818
"[155339857, 658337346, 623024087]",0.075
156970488,0.5148148148148147
869051616,0.5630813953488373
"[119067547, 119067860, 119067535]",0.6125
156985381,0.7090000000000001
321086286,0.2416666666666666
"[637093291, 637093292, 754601200, 29977044, 154579546]",0.6227470930232557
"[867172242, 867172243, 156359922]",0.4655555555555555
"[185073889, 684178124, 684178125, 696058999]",0.4760135135135135
150571860,0.5211904761904761
"[795573468, 795573469, 329862215]",0.6948275862068967
747482513,0.7269444444444446
480596362,0.688888888888889
"[117108761, 141208549, 140890695]",0.121875
"[857014953, 857014954, 228098893]",0.5029304029304029
"[624306785, 624306786, 638130891, 638130893, 680481555, 624306780]",0.3153961136023916
659037015,0.5898026315789473
"[140830005, 140830007]",0.2701923076923077
198975435,0.6005530973451328
170295670,0.3967391304347826
837411074,0.367892156862745
"[624347155, 624347158, 624639736, 624289246, 624289247]",0.5267307692307692
"[872049424, 872049425, 198975474, 198975447, 198975448]",0.3329545454545454
"[813928336, 206543565, 813928334]",0.6659375
"[156767816, 156815130, 156767821]",0.4622807017543859
"[297768514, 624637732, 624637733, 624637735, 624637736, 595278345, 595278347, 876393308, 876393309]",0.0927860696517413
835519355,0.6645
139066407,0.5346846846846847
"[210099473, 164138772, 210099471]",0.5081521739130436
680487940,0.6375
